Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SSSQ.SFMN1141CT,2024.03,610.165,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2024.06,624.822,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2024.09,635.762,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2024.12,631.698,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2025.03,646.173,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2025.06,679.498,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CA,2004.06,913.683,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2004.09,937.184,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2004.12,908.676,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2005.03,809.465,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2005.06,953.3,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2005.09,956.487,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2005.12,914.137,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2006.03,870.061,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2006.06,898.994,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2006.09,926.066,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2006.12,903.123,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2007.03,892.562,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2007.06,946.469,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2007.09,976.238,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2007.12,979.762,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2008.03,933.4,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2008.06,1018.605,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2008.09,1018.42,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2008.12,957.939,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2009.03,880.105,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2009.06,955.281,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2009.09,962.346,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2009.12,933.187,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2010.03,951.191,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2010.06,992.67,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2010.09,1030.927,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2010.12,972.561,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2011.03,976.175,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2011.06,1067.982,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2011.09,1089.815,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2011.12,1093.958,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2012.03,1015.037,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2012.06,1057.729,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2012.09,1088.866,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2012.12,1050.326,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2013.03,1033.693,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2013.06,1136.9,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2013.09,1146.379,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2013.12,1128.925,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2014.03,1126.185,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2014.06,1167.8,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2014.09,1167.656,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2014.12,1173.147,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2015.03,1155.625,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2015.06,1189.016,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2015.09,1256.254,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2015.12,1266.157,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2016.03,1226.871,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2016.06,1306.971,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2016.09,1371.256,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2016.12,1409.018,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2017.03,1351.161,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2017.06,1402.98,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2017.09,1465.739,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2017.12,1455.404,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2018.03,1390.959,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2018.06,1534.642,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2018.09,1571.157,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2018.12,1540.877,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2019.03,1523.165,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2019.06,1587.905,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2019.09,1646.24,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2019.12,1578.272,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2020.03,1517.297,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2020.06,1275.728,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2020.09,1648.512,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2020.12,1700.802,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
